图像ID,原始文件名,关键点,归一化X,归一化Y,像素X,像素Y
b6c36cc1-8545d1cc,b6c36cc1-8545d1cc_IMGA0146.JPG,CC1,0.35175879396984927,0.49748743718592964,180,255
b6c36cc1-8545d1cc,b6c36cc1-8545d1cc_IMGA0146.JPG,CC2,0.39195979899497485,0.4807370184254606,201,246
b6c36cc1-8545d1cc,b6c36cc1-8545d1cc_IMGA0146.JPG,CN1,0.42211055276381904,0.507537688442211,216,260
b6c36cc1-8545d1cc,b6c36cc1-8545d1cc_IMGA0146.JPG,CN2,0.509212730318258,0.509212730318258,261,261
b6c36cc1-8545d1cc,b6c36cc1-8545d1cc_IMGA0146.JPG,N,0.3869346733668342,0.507537688442211,198,260
3a37020b-11123fff,3a37020b-11123fff_P1010111-002.JPG,CC1,0.3149078726968174,0.6231155778894473,161,319
3a37020b-11123fff,3a37020b-11123fff_P1010111-002.JPG,CC2,0.4020100502512563,0.6147403685092128,206,315
3a37020b-11123fff,3a37020b-11123fff_P1010111-002.JPG,CN1,0.48408710217755446,0.6348408710217757,248,325
3a37020b-11123fff,3a37020b-11123fff_P1010111-002.JPG,CN2,0.5845896147403685,0.6214405360134003,299,318
3a37020b-11123fff,3a37020b-11123fff_P1010111-002.JPG,N,0.4338358458961473,0.6582914572864321,222,337
9100d6dc-35861214,9100d6dc-35861214_IMGA0023.JPG,CC1,0.45058626465661644,0.40871021775544386,231,209
9100d6dc-35861214,9100d6dc-35861214_IMGA0023.JPG,CC2,0.48408710217755446,0.38023450586264657,248,195
9100d6dc-35861214,9100d6dc-35861214_IMGA0023.JPG,CN1,0.5326633165829145,0.39028475711892796,273,200
9100d6dc-35861214,9100d6dc-35861214_IMGA0023.JPG,CN2,0.5829145728643216,0.3936348408710218,298,202
9100d6dc-35861214,9100d6dc-35861214_IMGA0023.JPG,N,0.5058626465661642,0.4120603015075377,259,211
60201e32-94080111,60201e32-94080111_IMGA0066-001.JPG,CC1,0.388609715242881,0.5460636515912898,199,280
60201e32-94080111,60201e32-94080111_IMGA0066-001.JPG,CC2,0.4807370184254606,0.5376884422110553,246,275
60201e32-94080111,60201e32-94080111_IMGA0066-001.JPG,CN1,0.5628140703517588,0.5644891122278057,288,289
60201e32-94080111,60201e32-94080111_IMGA0066-001.JPG,CN2,0.6599664991624791,0.5778894472361809,338,296
60201e32-94080111,60201e32-94080111_IMGA0066-001.JPG,N,0.5025125628140703,0.5845896147403685,257,299
5ee62423-99562802,5ee62423-99562802_IMGA0347.JPG,CC1,0.40871021775544386,0.42211055276381904,209,216
5ee62423-99562802,5ee62423-99562802_IMGA0347.JPG,CC2,0.4539363484087102,0.4204355108877722,232,215
5ee62423-99562802,5ee62423-99562802_IMGA0347.JPG,CN1,0.48576214405360135,0.423785594639866,249,217
5ee62423-99562802,5ee62423-99562802_IMGA0347.JPG,CN2,0.52428810720268,0.4304857621440536,268,220
5ee62423-99562802,5ee62423-99562802_IMGA0347.JPG,N,0.47068676716917923,0.4355108877721943,241,223
11054261-a6a3fb2f,11054261-a6a3fb2f_IMGA0502.JPG,CC1,0.45561139028475706,0.4271356783919598,233,219
11054261-a6a3fb2f,11054261-a6a3fb2f_IMGA0502.JPG,CC2,0.4891122278056951,0.40871021775544386,250,209
11054261-a6a3fb2f,11054261-a6a3fb2f_IMGA0502.JPG,CN1,0.5293132328308208,0.4187604690117253,271,214
11054261-a6a3fb2f,11054261-a6a3fb2f_IMGA0502.JPG,CN2,0.5661641541038526,0.4338358458961473,290,222
11054261-a6a3fb2f,11054261-a6a3fb2f_IMGA0502.JPG,N,0.5058626465661642,0.44053601340033505,259,226
dbbce453-a8eb763d,dbbce453-a8eb763d_IMGA0145-001.JPG,CC1,0.39195979899497485,0.6164154103852596,201,316
dbbce453-a8eb763d,dbbce453-a8eb763d_IMGA0145-001.JPG,CC2,0.4539363484087102,0.609715242881072,232,312
dbbce453-a8eb763d,dbbce453-a8eb763d_IMGA0145-001.JPG,CN1,0.5561139028475712,0.6247906197654941,285,320
dbbce453-a8eb763d,dbbce453-a8eb763d_IMGA0145-001.JPG,CN2,0.6331658291457286,0.6080402010050251,324,311
dbbce453-a8eb763d,dbbce453-a8eb763d_IMGA0145-001.JPG,N,0.4991624790619765,0.6532663316582915,256,334
3bdb8dc5-a0616ddd,3bdb8dc5-a0616ddd_IMGA0581.JPG,CC1,0.3869346733668342,0.3685092127303183,198,189
3bdb8dc5-a0616ddd,3bdb8dc5-a0616ddd_IMGA0581.JPG,CC2,0.44053601340033505,0.35343383584589616,226,181
3bdb8dc5-a0616ddd,3bdb8dc5-a0616ddd_IMGA0581.JPG,CN1,0.48576214405360135,0.37185929648241206,249,190
3bdb8dc5-a0616ddd,3bdb8dc5-a0616ddd_IMGA0581.JPG,CN2,0.5527638190954773,0.373534338358459,283,191
3bdb8dc5-a0616ddd,3bdb8dc5-a0616ddd_IMGA0581.JPG,N,0.4539363484087102,0.388609715242881,232,199
8feef093-a8792087,8feef093-a8792087_IMGA0339_2.JPG,CC1,0.388609715242881,0.4656616415410385,199,238
8feef093-a8792087,8feef093-a8792087_IMGA0339_2.JPG,CC2,0.4321608040201005,0.4773869346733669,221,244
8feef093-a8792087,8feef093-a8792087_IMGA0339_2.JPG,CN1,0.47068676716917923,0.48743718592964824,241,250
8feef093-a8792087,8feef093-a8792087_IMGA0339_2.JPG,CN2,0.5226130653266332,0.4824120603015075,268,247
8feef093-a8792087,8feef093-a8792087_IMGA0339_2.JPG,N,0.4489112227805695,0.490787269681742,230,251
6bb0db3d-adde93de,6bb0db3d-adde93de_IMGA0083.JPG,CC1,0.388609715242881,0.4639865996649916,199,238
6bb0db3d-adde93de,6bb0db3d-adde93de_IMGA0083.JPG,CC2,0.44053601340033505,0.46733668341708545,226,239
6bb0db3d-adde93de,6bb0db3d-adde93de_IMGA0083.JPG,CN1,0.48576214405360135,0.490787269681742,249,251
6bb0db3d-adde93de,6bb0db3d-adde93de_IMGA0083.JPG,CN2,0.559463986599665,0.5209380234505863,286,267
6bb0db3d-adde93de,6bb0db3d-adde93de_IMGA0083.JPG,N,0.4489112227805695,0.4991624790619765,230,256
a5c493dc-b1c790ed,a5c493dc-b1c790ed_Aidil_Post_op_Basal_view.JPG,CC1,0.35845896147403683,0.5577889447236181,184,286
a5c493dc-b1c790ed,a5c493dc-b1c790ed_Aidil_Post_op_Basal_view.JPG,CC2,0.4321608040201005,0.5728643216080401,221,293
a5c493dc-b1c790ed,a5c493dc-b1c790ed_Aidil_Post_op_Basal_view.JPG,CN1,0.5108877721943048,0.6080402010050251,262,311
a5c493dc-b1c790ed,a5c493dc-b1c790ed_Aidil_Post_op_Basal_view.JPG,CN2,0.6298157453936348,0.6348408710217756,322,325
a5c493dc-b1c790ed,a5c493dc-b1c790ed_Aidil_Post_op_Basal_view.JPG,N,0.44221105527638194,0.6046901172529313,226,310
0c333f72-b8583243,0c333f72-b8583243_IMGA0380.JPG,CC1,0.42043551088777215,0.3835845896147404,215,196
0c333f72-b8583243,0c333f72-b8583243_IMGA0380.JPG,CC2,0.47403685092127307,0.3869346733668342,243,198
0c333f72-b8583243,0c333f72-b8583243_IMGA0380.JPG,CN1,0.5108877721943048,0.3936348408710218,262,202
0c333f72-b8583243,0c333f72-b8583243_IMGA0380.JPG,CN2,0.5812395309882747,0.39028475711892796,298,200
0c333f72-b8583243,0c333f72-b8583243_IMGA0380.JPG,N,0.4924623115577889,0.40871021775544386,252,209
0bb00353-bf2e9b0e,0bb00353-bf2e9b0e_IMGA0081-001.JPG,CC1,0.3433835845896148,0.6298157453936348,176,322
0bb00353-bf2e9b0e,0bb00353-bf2e9b0e_IMGA0081-001.JPG,CC2,0.42211055276381904,0.6415410385259632,216,328
0bb00353-bf2e9b0e,0bb00353-bf2e9b0e_IMGA0081-001.JPG,CN1,0.5025125628140703,0.6750418760469011,257,346
0bb00353-bf2e9b0e,0bb00353-bf2e9b0e_IMGA0081-001.JPG,CN2,0.6298157453936348,0.6984924623115577,322,358
0bb00353-bf2e9b0e,0bb00353-bf2e9b0e_IMGA0081-001.JPG,N,0.4388609715242881,0.678391959798995,225,347
b366a7fa-c918abb1,b366a7fa-c918abb1_IMGA0304.JPG,CC1,0.5477386934673367,0.5276381909547738,280,270
b366a7fa-c918abb1,b366a7fa-c918abb1_IMGA0304.JPG,CC2,0.592964824120603,0.5343383584589615,304,274
b366a7fa-c918abb1,b366a7fa-c918abb1_IMGA0304.JPG,CN1,0.6298157453936348,0.5443886097152428,322,279
b366a7fa-c918abb1,b366a7fa-c918abb1_IMGA0304.JPG,CN2,0.6767169179229481,0.5443886097152428,346,279
b366a7fa-c918abb1,b366a7fa-c918abb1_IMGA0304.JPG,N,0.6063651591289783,0.5577889447236181,310,286
517b9347-c9981a57,517b9347-c9981a57_IMGA0282.JPG,CC1,0.3785594639865997,0.39028475711892796,194,200
517b9347-c9981a57,517b9347-c9981a57_IMGA0282.JPG,CC2,0.42211055276381904,0.373534338358459,216,191
517b9347-c9981a57,517b9347-c9981a57_IMGA0282.JPG,CN1,0.46901172529313234,0.3668341708542713,240,188
517b9347-c9981a57,517b9347-c9981a57_IMGA0282.JPG,CN2,0.5125628140703518,0.3668341708542713,262,188
517b9347-c9981a57,517b9347-c9981a57_IMGA0282.JPG,N,0.44221105527638194,0.39195979899497485,226,201
8c6aacf7-cb78b979,8c6aacf7-cb78b979_IMGA03491.JPG,CC1,0.42546063651591287,0.340033500837521,218,174
8c6aacf7-cb78b979,8c6aacf7-cb78b979_IMGA03491.JPG,CC2,0.4656616415410385,0.32998324958123953,238,169
8c6aacf7-cb78b979,8c6aacf7-cb78b979_IMGA03491.JPG,CN1,0.509212730318258,0.33835845896147404,261,173
8c6aacf7-cb78b979,8c6aacf7-cb78b979_IMGA03491.JPG,CN2,0.5644891122278057,0.35678391959798994,289,183
8c6aacf7-cb78b979,8c6aacf7-cb78b979_IMGA03491.JPG,N,0.4824120603015075,0.3500837520938023,247,179
a579207c-d4908a78,a579207c-d4908a78_IMGA0126.JPG,CC1,0.38023450586264657,0.47403685092127307,195,243
a579207c-d4908a78,a579207c-d4908a78_IMGA0126.JPG,CC2,0.4137353433835846,0.4489112227805695,212,230
a579207c-d4908a78,a579207c-d4908a78_IMGA0126.JPG,CN1,0.457286432160804,0.4472361809045226,234,229
a579207c-d4908a78,a579207c-d4908a78_IMGA0126.JPG,CN2,0.5058626465661642,0.45058626465661644,259,231
a579207c-d4908a78,a579207c-d4908a78_IMGA0126.JPG,N,0.4388609715242881,0.4723618090452261,225,242
bb0f7b58-da4325af,bb0f7b58-da4325af_IMGA0050.JPG,CC1,0.35175879396984927,0.271356783919598,180,139
bb0f7b58-da4325af,bb0f7b58-da4325af_IMGA0050.JPG,CC2,0.4137353433835846,0.24623115577889446,212,126
bb0f7b58-da4325af,bb0f7b58-da4325af_IMGA0050.JPG,CN1,0.455611390284757,0.23115577889447236,233,118
bb0f7b58-da4325af,bb0f7b58-da4325af_IMGA0050.JPG,CN2,0.5192629815745393,0.25795644891122277,266,132
bb0f7b58-da4325af,bb0f7b58-da4325af_IMGA0050.JPG,N,0.4355108877721943,0.2629815745393635,223,135
f549de1b-e1adbe7e,f549de1b-e1adbe7e_IMGA0502-001.JPG,CC1,0.3936348408710218,0.5845896147403685,202,299
f549de1b-e1adbe7e,f549de1b-e1adbe7e_IMGA0502-001.JPG,CC2,0.46063651591289784,0.541038525963149,236,277
f549de1b-e1adbe7e,f549de1b-e1adbe7e_IMGA0502-001.JPG,CN1,0.5393634840871022,0.5611390284757118,276,287
f549de1b-e1adbe7e,f549de1b-e1adbe7e_IMGA0502-001.JPG,CN2,0.626465661641541,0.5879396984924623,321,301
f549de1b-e1adbe7e,f549de1b-e1adbe7e_IMGA0502-001.JPG,N,0.4991624790619765,0.5946398659966499,256,304
1a3e9beb-e2baa30a,1a3e9beb-e2baa30a_IMGA0058.JPG,CC1,0.4321608040201005,0.49413735343383586,221,253
1a3e9beb-e2baa30a,1a3e9beb-e2baa30a_IMGA0058.JPG,CC2,0.46901172529313234,0.4924623115577889,240,252
1a3e9beb-e2baa30a,1a3e9beb-e2baa30a_IMGA0058.JPG,CN1,0.5108877721943048,0.5008375209380235,262,256
1a3e9beb-e2baa30a,1a3e9beb-e2baa30a_IMGA0058.JPG,CN2,0.5561139028475711,0.5192629815745393,285,266
1a3e9beb-e2baa30a,1a3e9beb-e2baa30a_IMGA0058.JPG,N,0.4824120603015075,0.5192629815745393,247,266
94b6ce11-e4bd0b36,94b6ce11-e4bd0b36_20210118_103732-001.jpg,CC1,0.4304857621440536,0.644891122278057,220,330
94b6ce11-e4bd0b36,94b6ce11-e4bd0b36_20210118_103732-001.jpg,CC2,0.525963149078727,0.6013400335008375,269,308
94b6ce11-e4bd0b36,94b6ce11-e4bd0b36_20210118_103732-001.jpg,CN1,0.5963149078726968,0.5711892797319933,305,292
94b6ce11-e4bd0b36,94b6ce11-e4bd0b36_20210118_103732-001.jpg,CN2,0.6700167504187605,0.5711892797319933,343,292
94b6ce11-e4bd0b36,94b6ce11-e4bd0b36_20210118_103732-001.jpg,N,0.5695142378559463,0.6063651591289783,292,310
674d72fc-e6e579f9,674d72fc-e6e579f9_IMGA0036.JPG,CC1,0.3266331658291458,0.4773869346733669,167,244
674d72fc-e6e579f9,674d72fc-e6e579f9_IMGA0036.JPG,CC2,0.35343383584589616,0.4723618090452261,181,242
674d72fc-e6e579f9,674d72fc-e6e579f9_IMGA0036.JPG,CN1,0.39195979899497485,0.47906197654941374,201,245
674d72fc-e6e579f9,674d72fc-e6e579f9_IMGA0036.JPG,CN2,0.4338358458961473,0.49748743718592964,222,255
674d72fc-e6e579f9,674d72fc-e6e579f9_IMGA0036.JPG,N,0.36515912897822445,0.490787269681742,187,251
c02d1747-e47731bd,c02d1747-e47731bd_IMGA0349.JPG,CC1,0.42211055276381904,0.45226130653266333,216,232
c02d1747-e47731bd,c02d1747-e47731bd_IMGA0349.JPG,CC2,0.4824120603015075,0.44221105527638194,247,226
c02d1747-e47731bd,c02d1747-e47731bd_IMGA0349.JPG,CN1,0.5192629815745393,0.4304857621440536,266,220
c02d1747-e47731bd,c02d1747-e47731bd_IMGA0349.JPG,CN2,0.5695142378559463,0.4338358458961473,292,222
c02d1747-e47731bd,c02d1747-e47731bd_IMGA0349.JPG,N,0.5125628140703518,0.4589614740368509,262,235
